Compound_CID,Name,SMILES
86656838,1-Methyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzimidazole-5-carboxylic acid diethylcarbamoylmethyl-amide,CCN(CC)C(=O)CNC(=O)C1=CC2=C(C=C1)N(C(=N2)NC3=NC4=C(S3)C=C(C=C4)OC(F)(F)F)C
86656842,1-Methyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzimidazole-5-carboxylic acid (1-dimethylcarbamoyl-cyclopropyl)-amide,CN1C2=C(C=C(C=C2)C(=O)NC3(CC3)C(=O)N(C)C)N=C1NC4=NC5=C(S4)C=C(C=C5)OC(F)(F)F
86656854,1-(2-Fluoro-ethyl)-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzo-imidazole-5-carboxylic acid (2-ethoxy-ethyl)-amide,CCOCCNC(=O)C1=CC2=C(C=C1)N(C(=N2)NC3=NC4=C(S3)C=C(C=C4)OC(F)(F)F)CCF
86656862,2-(6-Chloro-benzothiazol-2-ylamino)-1-ethyl-1H-benzoimidazole-5-carboxylic acid (2-methoxy-2-methyl-propyl)-amide,CCN1C2=C(C=C(C=C2)C(=O)NCC(C)(C)OC)N=C1NC3=NC4=C(S3)C=C(C=C4)Cl
86656870,1-Ethyl-2-(6-trifluoromethyl-benzothiazol-2-ylamino)-1H-benzoimidazole-5-carboxylic acid (2-methoxy-2-methyl-propyl)-amide,CCN1C2=C(C=C(C=C2)C(=O)NCC(C)(C)OC)N=C1NC3=NC4=C(S3)C=C(C=C4)C(F)(F)F
86656874,1-Ethyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzoimidazole-5-carboxylic acid [2-(4-methyl-piperazin-1-yl)-2-oxo-ethyl]amide,CCN1C2=C(C=C(C=C2)C(=O)NCC(=O)N3CCN(CC3)C)N=C1NC4=NC5=C(S4)C=C(C=C5)OC(F)(F)F
86656878,1-Ethyl-2-[6-(pyridin-3-yloxy)-benzothiazol-2-ylamino]-1H-benzoimidazole-5-carboxylic acid (2-methoxy-ethyl)-amide,CCN1C2=C(C=C(C=C2)C(=O)NCCOC)N=C1NC3=NC4=C(S3)C=C(C=C4)OC5=CN=CC=C5
86656882,2-(6-Chloro-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid (4-hydroxy-butyl)-amide,CN1C2=C(C=C(C=C2)C(=O)NCCCCO)N=C1NC3=NC4=C(S3)C=C(C=C4)Cl
86656886,1-Methyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzoimidazole-5-carboxylic acid (trans-4-hydroxy-cyclohexylmethyl)-amide,CN1C2=C(C=C(C=C2)C(=O)NCC3CCC(CC3)O)N=C1NC4=NC5=C(S4)C=C(C=C5)OC(F)(F)F
86656894,1-Methyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzoimidazole-5-carboxylic acid [2-(3-hydroxy-propoxy)-ethyl]-amide,CN1C2=C(C=C(C=C2)C(=O)NCCOCCCO)N=C1NC3=NC4=C(S3)C=C(C=C4)OC(F)(F)F
86656898,1-Methyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzoimidazole-5-carboxylic acid [2-(2-cyano-ethoxy)-ethyl]-amide,CN1C2=C(C=C(C=C2)C(=O)NCCOCCC#N)N=C1NC3=NC4=C(S3)C=C(C=C4)OC(F)(F)F
86656930,2-(6-Chloro-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid [(R)-1-((R)-2-hydroxy-propionyl)-pyrrolidin-3-yl]amide,C[C@H](C(=O)N1CC[C@H](C1)NC(=O)C2=CC3=C(C=C2)N(C(=N3)NC4=NC5=C(S4)C=C(C=C5)Cl)C)O
86656946,2-(6-Chloro-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid (piperidin-4-ylmethyl)-amide dihydrochloride,CN1C2=C(C=C(C=C2)C(=O)NCC3CCNCC3)N=C1NC4=NC5=C(S4)C=C(C=C5)Cl.Cl.Cl
86656950,2-(6-Chloro-benzothiazol-2-ylamino)-1-(2-methoxy-ethyl)-1H-benzoimidazole-5-carboxylic acid (piperidin-4-ylmethyl)-amide dihydrochloride,COCCN1C2=C(C=C(C=C2)C(=O)NCC3CCNCC3)N=C1NC4=NC5=C(S4)C=C(C=C5)Cl.Cl.Cl
86656958,2-(6-Chloro-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid ((R)-1-methyl-pyrrolidin-3-yl)-amide,CN1CC[C@H](C1)NC(=O)C2=CC3=C(C=C2)N(C(=N3)NC4=NC5=C(S4)C=C(C=C5)Cl)C
86656962,1-methyl-2-(6-trifluoromethoxy-benzothiazol-2-ylamino)-1H-benzoimidazole-5-carboxylic acid (2-amino-ethyl)-amide dihydrochloride,CN1C2=C(C=C(C=C2)C(=O)NCCN)N=C1NC3=NC4=C(S3)C=C(C=C4)OC(F)(F)F.Cl.Cl
86656966,2-(6-Chloro-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid [2-(2-dimethylamino-acetylamino)-ethyl]-amide,CN1C2=C(C=C(C=C2)C(=O)NCCNC(=O)CN(C)C)N=C1NC3=NC4=C(S3)C=C(C=C4)Cl
86656970,2-(6-Ethoxy-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid dimethylcarbamoylmethyl-amide,CCOC1=CC2=C(C=C1)N=C(S2)NC3=NC4=C(N3C)C=CC(=C4)C(=O)NCC(=O)N(C)C
86656990,2-(6-Chloro-benzothiazol-2-ylamino)-1-methyl-1H-benzoimidazole-5-carboxylic acid [2-((S)-2-dimethylcarbamoyl-pyrrolidin-1-yl)-2-oxo-ethyl]amide,CN1C2=C(C=C(C=C2)C(=O)NCC(=O)N3CCC[C@H]3C(=O)N(C)C)N=C1NC4=NC5=C(S4)C=C(C=C5)Cl
86657626,"2-cyclopropyl-5-(2-trimethylsilanyl-ethoxymethyl)-5H-pyrrolo[2,3-b]pyrazine-7-carboxylic acid cyanomethyl-amide",C[Si](C)(C)CCOCN1C=C(C2=NC(=CN=C21)C3CC3)C(=O)NCC#N
86657666,"3-(2,5-Dimethyl-pyrrol-1-yl)-5,6-bis-trifluoromethyl-pyridine-2-carboxylic acid (3,3,3-trifluoro-2-hydroxy-2-methyl-propyl)-amide",CC1=CC=C(N1C2=C(N=C(C(=C2)C(F)(F)F)C(F)(F)F)C(=O)NCC(C)(C(F)(F)F)O)C
86657726,"5-[(R)-1-(2,7-Diaza-spiro[3.5]non-2-yl)-indan-5-yl]-pyrazine-2-carboxylic acid amide dihydrochloride",C1CC2=C([C@@H]1N3CC4(C3)CCNCC4)C=CC(=C2)C5=CN=C(C=N5)C(=O)N.Cl.Cl
86657766,2-methylpropane 2-sulfinic acid [(S)-1-(2-bromo-pyridin-4-yl)-propyl]-amide,CC[C@@H](C1=CC(=NC=C1)Br)NS(=O)C(C)(C)C
86657870,"2-(1-Ethyl-1H-pyrazol-4-yl)-5H-pyrrolo[2,3-b]pyrazine-7-carboxylic acid [(R)-2-(3-cyano-3-methyl-pyrrolidin-1-yl)-1-methyl-2-oxo-ethyl]-amide",CCN1C=C(C=N1)C2=CN=C3C(=N2)C(=CN3)C(=O)N[C@H](C)C(=O)N4CCC(C4)(C)C#N
86657906,"6-chloro-imidazo[1,2-b]pyridazine-2-carboxylic acid [5-(3-trifluoromethoxy-phenyl)-1H-benzoimidazol-2-yl]-amide",C1=CC(=CC(=C1)OC(F)(F)F)C2=CC3=C(C=C2)N=C(N3)NC(=O)C4=CN5C(=N4)C=CC(=N5)Cl
86658930,"5-Fluoro-3-(4-methoxyphenyl)-4-oxo-8-propoxy-1,4-dihydro-quinoline 2-carboxy-[2-(4-methylpiperazin-1-yl)ethyl]amide",CCCOC1=C2C(=C(C=C1)F)C(=O)C(=CN2)C3=CC=C(C=C3)OC.CN1CCN(CC1)C(C[NH-])C(=O)O
86659438,"2-bromo-5-(2-trimethylsilanyl-ethoxymethyl)-5H-pyrrolo[2,3-b]pyrazine-7-carboxylic acid [2,2-dimethyl-3-(2-trimethylsilanyl-ethoxymethoxy)-propyl]-amide",CC(C)(CNC(=O)C1=CN(C2=NC=C(N=C12)Br)COCC[Si](C)(C)C)COCOCC[Si](C)(C)C
86659830,"N-[5-{(Z)-3-(3,5-dichlorophenyl)-4,4,4-trifluoro-1-methoxymethoxyimino-2-butenyl}-indane-1-yl]-3-methoxybutyric acid amide",CC(CC(=O)NC1CCC2=C1C=CC(=C2)C(=NOCOC)/C=C(/C3=CC(=CC(=C3)Cl)Cl)\C(F)(F)F)OC
86767648,cis-6-Amino-cyclohex-3-enecarboxylic acid amide hydrochloride,C1C=CC[C@@H]([C@@H]1C(=O)N)N.Cl
86344559,1-[4-(4-methyl-pyrazol-1-ylmethyl)-benzyl]-1H-imidazole-4-carboxylic acid (1-amino-isoquinolin-6-ylmethyl)-amide,CC1=CN(N=C1)CC2=CC=C(C=C2)CN3C=C(N=C3)C(=O)NCC4=CC5=C(C=C4)C(=NC=C5)N
86280763,"4-(4-Chloro-phenyl)-isoquinoline-6-carboxylic acid (2,2-dimethyl-propyl)-amide",CC(C)(C)CNC(=O)C1=CC2=C(C=NC=C2C=C1)C3=CC=C(C=C3)Cl
86681566,"N,N,N-trimethyl-N-pentyl ammonium bis(trifluoromethanesulfonyl)amide",CCCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
86681778,4-Azido-pyridine-2-carboxylic acid benzyl-(tetrahydro-pyran-2-yloxy)-amide,C1CCOC(C1)ON(CC2=CC=CC=C2)C(=O)C3=NC=CC(=C3)N=[N+]=[N-]
86681782,4-Amino-pyridine-2-carboxylic acid ethoxy-amide,CCONC(=O)C1=NC=CC(=C1)N
86681822,4-Phenyl-pyridine-2-carboxylic acid (4-fluoro-benzyl)-(tetrahydro-pyran-2-yloxy)-amide,C1CCOC(C1)ON(CC2=CC=C(C=C2)F)C(=O)C3=NC=CC(=C3)C4=CC=CC=C4
86681826,4-Morpholin-4-yl-pyridine-2-carboxylic acid benzyl-hydroxy-amide hydrochloride,C1COCCN1C2=CC(=NC=C2)C(=O)N(CC3=CC=CC=C3)O.Cl
86684922,"(2S,4R)-4-[4-(1-Methyl-1H-pyrazol-4-yl)-2-trifluoromethyl-phenylsulfanyl]-1-(1-trifluoromethyl-cyclopropanecarbonyl)-pyrrolidine-2-carboxylic acid (1-cyano-cyclopropyl)-amide",CN1C=C(C=N1)C2=CC(=C(C=C2)S[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)C(F)(F)F)C(=O)NC5(CC5)C#N)C(F)(F)F
86591303,4'-Isopropyl-6-methoxy-biphenyl-2-carboxylic acid [4-(4-carbamoylmethyl-piperazin-1-yl)-phenyl]-amide,CC(C)C1=CC=C(C=C1)C2=C(C=CC=C2OC)C(=O)NC3=CC=C(C=C3)N4CCN(CC4)CC(=O)N
86591307,4'-Trifluoromethyl-biphenyl-2-carboxylic acid [4-[4-(3-cyano-benzyl)-piperazin-1-yl]-phenyl]-amide citrate salt,C1CN(CCN1CC2=CC(=CC=C2)C#N)C3=CC=C(C=C3)NC(=O)C4=CC=CC=C4C5=CC=C(C=C5)C(F)(F)F.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
86591351,2-Tert-butyl-6-chloro-benzooxazole-7-sulfonic acid (2-diethylamino-ethyl)-methyl-amide,CCN(CC)CCN(C)S(=O)(=O)C1=C(C=CC2=C1OC(=N2)C(C)(C)C)Cl
86591423,"8-(3,4-dihydro-1H-isoquinolin-2-yl)-octanoic acid benzyloxy-amide",C1CN(CC2=CC=CC=C21)CCCCCCCC(=O)NOCC3=CC=CC=C3
86591607,5-Nitro-1H-indole-2-carboxylic acid [5-(2-carbamimidoyl-ethylcarbamoyl)-1-isobutyl-1H-pyrrol-3-yl]-amide,CC(C)CN1C=C(C=C1C(=O)NCCC(=N)N)NC(=O)C2=CC3=C(N2)C=CC(=C3)[N+](=O)[O-]
86591615,Biphenyl-4-carboxylic acid [4-(2-diisopropylamino-ethoxy)-2-formyl-5-methoxy-phenyl]-amide,CC(C)N(CCOC1=C(C=C(C(=C1)C=O)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)OC)C(C)C
86591627,"Ethanesulphonic acid {4-[3-(2,6-diisopropyl-phenyl)-1-(1-pyridin-2-yl-cyclohexylmethyl)-ureidomethyl]-phenyl}-amide",CCS(=O)(=O)NC1=CC=C(C=C1)CN(CC2(CCCCC2)C3=CC=CC=N3)C(=O)NC4=C(C=CC=C4C(C)C)C(C)C
86591639,"1-benzyl-4,6-dichloro-1H-indole-2-carboxylic acid [3-(4-methoxy-quinolin-2-ylamino)-propyl]-amide",COC1=CC(=NC2=CC=CC=C21)NCCCNC(=O)C3=CC4=C(N3CC5=CC=CC=C5)C=C(C=C4Cl)Cl
86591643,trans-2-(5-Cyano-1H-indol-3-yl)-cyclopentanecarboxylic Acid Methoxy-methyl-amide,CN(C(=O)[C@@H]1CCC[C@H]1C2=CNC3=C2C=C(C=C3)C#N)OC
86591647,trans-2-(5-Cyano-1-methyl-1H-indol-3-yl)-cyclopentanecarboxylic acid methoxy-methyl-amide,CN1C=C(C2=C1C=CC(=C2)C#N)[C@@H]3CCC[C@H]3C(=O)N(C)OC
86591727,trans 2-pentenoic Acid [2-(4-fluorophenyl)ethyl]amide,CC/C=C/C(=O)NCCC1=CC=C(C=C1)F
86591731,3-Methyl-but-2-enoic acid (4-fluoro-2-{2-[4-(5-fluorobenzo[d]isothiazol-3-yl)-piperazin-1-yl]-ethyl}-phenyl)-amide,CC(=CC(=O)NC1=C(C=C(C=C1)F)CCN2CCN(CC2)C3=NSC4=C3C=C(C=C4)F)C
86591863,1-Cyclopropylmethyl-cyclopropanesulfonic acid (1-amino-2-vinyl-cyclopropanecarbonyl)-amide,C=CC1CC1(C(=O)NS(=O)(=O)C2(CC2)CC3CC3)N
86592167,2-[2-(5-Bromopyridin-3-yl)-6-butylpyrimidin-4-ylamino]-4-methylpentanoic acid (3-ethoxypropyl)amide,CCCCC1=CC(=NC(=N1)C2=CC(=CN=C2)Br)NC(CC(C)C)C(=O)NCCCOCC
86592251,5-(2-chloro-4-nitro-benzoyl)-1H-pyrrole-2-carboxylic acid (3-fluoro-phenyl)-amide,C1=CC(=CC(=C1)F)NC(=O)C2=CC=C(N2)C(=O)C3=C(C=C(C=C3)[N+](=O)[O-])Cl
86592323,3-[4-(1-Methylsulfanyl-2-nitro-vinyl)-piperazin-1-ylmethyl]-2-phenyl-quinoline-4-carboxylic Acid ((S)-1-phenyl-ethyl)-amide,C[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)CN5CCN(CC5)C(=C[N+](=O)[O-])SC
86592471,2-Phenyl-ethanesulfonic acid [6-chloro-5-(2-methoxy-phenoxy)-2-pyridin-4-yl-pyrimidin-4-yl]-amide,COC1=CC=CC=C1OC2=C(N=C(N=C2Cl)C3=CC=NC=C3)NS(=O)(=O)CCC4=CC=CC=C4
86592563,3-bromomethyl-7-chloro-2-phenyl-quinoline-4-carboxylic acid ((S)-1-cyclohexyl-ethyl)-amide,C[C@@H](C1CCCCC1)NC(=O)C2=C(C(=NC3=C2C=CC(=C3)Cl)C4=CC=CC=C4)CBr
86592787,Cyclohexanecarboxylic acid (3-fluoro-benzyl)-[4-(2-pyrrolidin-1-yl-ethoxy)-phenyl]-amide,C1CCC(CC1)C(=O)N(CC2=CC(=CC=C2)F)C3=CC=C(C=C3)OCCN4CCCC4
86592843,"Adamantane-1-carboxylic acid [2-(4-adamantanecarbonyl-phenyl)-3H-imidazo[4,5-c]pyridine-6-yl]-amide",C1C2CC3CC1CC(C2)(C3)C(=O)C4=CC=C(C=C4)C5=NC6=CC(=NC=C6N5)NC(=O)C78CC9CC(C7)CC(C9)C8
86592883,(S)-6-(4-bromo-2-chlorophenylamino)-7-fluoro-3-(tetrahydropyran-2-ylmethyl)-3H-benzoimidazole-5-carboxylic acid (2-hydroxyethoxy)-amide,C1CCO[C@@H](C1)CN2C=NC3=C2C=C(C(=C3F)NC4=C(C=C(C=C4)Br)Cl)C(=O)NOCCO
86593375,4'-Trifluoromethyl-biphenyl-2-carboxylic Acid (4-bromomethyl-2-methyl-phenyl)-amide,CC1=C(C=CC(=C1)CBr)NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F
86593379,4'-Trifluoromethyl-biphenyl-2-carboxylic acid {4-[(2-amino-2-phenyl-acetylamino)-methyl]-2-methyl-phenyl}-amide,CC1=C(C=CC(=C1)CNC(=O)C(C2=CC=CC=C2)N)NC(=O)C3=CC=CC=C3C4=CC=C(C=C4)C(F)(F)F
86593403,"4-(2-oxo-1,2,4,5-tetrahydro-1,3-benzodiazepin-3-yl)-piperidine-1-carboxylic acid-{(R)-1-(3,4-diethyl-benzyl)-2-[4-(1-methyl-piperidin-4-yl)-piperazin-1-yl]-2-oxo-ethyl}-amide benzenesulphonate",CCC1=C(C=C(C=C1)C[C@H](C(=O)N2CCN(CC2)C3CCN(CC3)C)NC(=O)N4CCC(CC4)N5CCC6=CC=CC=C6NC5=O)CC.C1=CC=C(C=C1)S(=O)(=O)[O-]
86593503,4-{4-[3-(4-Isopropyl-phenyl)-ureido]-phenyl}-1-(toluene-4-sulfonyl)-1H-pyrrole-2-carboxylic acid (2-morpholin-4-yl-ethyl)-amide,CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C=C2C(=O)NCCN3CCOCC3)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(C)C
86593719,Furan-2-carboxylic acid [3-(3-dimethylamino-acryloyl)-phenyl]-methyl-amide,CN(C)C=CC(=O)C1=CC(=CC=C1)N(C)C(=O)C2=CC=CO2
86593723,"Isoxazol-3-carboxylic acid (4-oxo-3,4-dihydrophthalazin-1-ylmethyl)amide",C1=CC=C2C(=C1)C(=NNC2=O)CNC(=O)C3=NOC=C3
86593847,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic acid [4-methyl-5-(1-propylamino-ethyl)-thiazol-2-yl]-amide",CCCC(C(=O)NC1=NC(=C(S1)C(C)NCCC)C)NC(=O)CC2=CC(=CC(=C2)F)F
86593855,4-Hydroxy-2-propylsulfanyl-pyrimidine-5-sulfonic Acid [4-chloro-3-(2-dimethylamino-ethoxy)-phenyl]-amide,CCCSC1=NC=C(C(=O)N1)S(=O)(=O)NC2=CC(=C(C=C2)Cl)OCCN(C)C
86594067,1-Amino-cyclopropanecarboxylic acid (3-fluoro-2'-sulfamoyl-biphenyl-4-yl)-amide,C1CC1(C(=O)NC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)N)F)N
86594075,Cyclopropylmethyl-5-(5-fluoro-2-methoxy-phenyl)-2-methyl-1H-pyrrole-3-carboxylic acid (trans-2-hydroxy-cyclohexyl)-amide,CC1=C(C=C(N1CC2CC2)C3=C(C=CC(=C3)F)OC)C(=O)N[C@@H]4CCCC[C@H]4O
86594167,2-(2-Methoxy-ethoxymethyl)-3H-imidazole-4-carboxylic acid (1-isopropyl-piperidin-4-yl)-amide,CC(C)N1CCC(CC1)NC(=O)C2=CN=C(N2)COCCOC
86594171,"2,3,4,5-tetrahydro-1H-3-benzazepine-7-carboxylic acid prop-2-ynyl amide",C#CCNC(=O)C1=CC2=C(CCNCC2)C=C1
86594279,3-{3-Oxo-4-[3-(tetrahydro-pyran-2-yloxy)-propyl]-piperazin-1-ylmethyl}-2-phenyl-quinoline-4-carboxylic acid (1-cyclohexyl-ethyl)-amide,CC(C1CCCCC1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)CN5CCN(C(=O)C5)CCCOC6CCCCO6
86594327,"3-Methyl-but-2-enoic acid {3-[2-(4-1,2-benzisothiazol-3-yl-piperazin-1-yl)-ethyl]-phenyl}-amide",CC(=CC(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)C3=NSC4=CC=CC=C43)C
86594371,"trans-4-ethyl-cyclohexanecarboxylic acid [(1S)-1-[cis-but-2-en-1-yl-4-(2,4-dichloro-phenyl)-1H-imidazol-2-yl]-2-(4-hydroxy-phenyl)-ethyl]-amide",CCC1CCC(CC1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C3=NC(=CN3C/C=C\C)C4=C(C=C(C=C4)Cl)Cl
86594375,"Trans-4-ethyl-cyclohexanecarboxylic acid {2-(3-nitro-4-hydroxy-phenyl)-(1S)-1-[4-(2,4-dichloro-phenyl)-1H-oxazol-2-yl]-ethyl}-amide",CCC1CCC(CC1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C3=NC(=CO3)C4=C(C=C(C=C4)Cl)Cl
86594435,"2-Phenyl-ethenesulfonic acid {4-[3-butyl-1-(2-fluoro-benzyl)-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-ylmethyl]-phenyl}-amide",CCCCN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3F)NC(=N2)CC4=CC=C(C=C4)NS(=O)(=O)C=CC5=CC=CC=C5
86594547,(S)-N-[4-(trifluoromethyl)phenyl]-3-(4-methylphenyl)sulfonyloxypentanoic acid amide,CC[C@@H](CC(=O)NC1=CC=C(C=C1)C(F)(F)F)OS(=O)(=O)C2=CC=C(C=C2)C
86594659,"(+)-4-Hydroxy-4-methyl-piperidine-1-carboxylic acid (7-[1,4]dioxan-2-yl-4-methoxy-benzothiazol-2-yl)-amide",CC1(CCN(CC1)C(=O)NC2=NC3=C(C=CC(=C3S2)C4COCCO4)OC)O
86594663,"(+)-4-Methoxymethyl-piperidine-1-carboxylic acid (7-[1,4]dioxan-2-yl-4-methoxy-benzothiazol-2-yl)-amide",COCC1CCN(CC1)C(=O)NC2=NC3=C(C=CC(=C3S2)C4COCCO4)OC
86594887,2-[3-(N-Hydroxycarbamimidoyl)phenoxy]pentanoic acid (2'-methanesulfonylbiphenyl-4-yl)amide hydrochloride,CCCC(C(=O)NC1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)C)OC3=CC=CC(=C3)C(=NO)N.Cl
86594935,Isoxazole-5-carboxylic acid {1-[2-amino-3-(4-chloro-phenyl)-propionyl]-azetidin-3-yl}-cyclohexyl-amide,C1CCC(CC1)N(C2CN(C2)C(=O)C(CC3=CC=C(C=C3)Cl)N)C(=O)C4=CC=NO4
86594999,1H-imidazole-2-carbothioic acid (2-methoxy-5-morpholin-4-yl-phenyl)-amide,COC1=C(C=C(C=C1)N2CCOCC2)NC(=S)C3=NC=CN3
86595003,"5-Chloro-3H-imidazo[4,5-b]pyridine-2-carbothioic acid (2-methoxy-5-morpholin-4-yl-phenyl)-amide",COC1=C(C=C(C=C1)N2CCOCC2)NC(=S)C3=NC4=C(N3)C=CC(=N4)Cl
86595007,1H-imidazole-2-carbothioic acid [2-methoxy-5-(tetrahydro-pyran-4-yl)-phenyl]-amide,COC1=C(C=C(C=C1)C2CCOCC2)NC(=S)C3=NC=CN3
86595139,"(R)-Tetrahydro-furan-2-carboxylic acid (7-[1,4]dioxepan-6-yl-4-methoxy-benzothiazol-2-yl)-amide",COC1=C2C(=C(C=C1)C3COCCOC3)SC(=N2)NC(=O)[C@H]4CCCO4
86595143,"4-Hydroxymethyl-4-methyl-piperidine-1-carboxylic acid (7-[1,4]dioxepan-6-yl-4-methoxy-benzothiazol-2-yl)-amide",CC1(CCN(CC1)C(=O)NC2=NC3=C(C=CC(=C3S2)C4COCCOC4)OC)CO
86660362,"3,5-Dichloro-4'-formyl-biphenyl-4-sulfonic acid (1,3,5-trimethyl-1H-pyrazol-4-yl)-amide",CC1=C(C(=NN1C)C)NS(=O)(=O)C2=C(C=C(C=C2Cl)C3=CC=C(C=C3)C=O)Cl
86660378,"3,4-Diamino-benzoic acid (4,5-dimethyl-thiazol-2-yl) amide",CC1=C(SC(=N1)NC(=O)C2=CC(=C(C=C2)N)N)C
86660406,"(R)-2-Methyl-propane-2-sulfinic acid [(1S,3S)-1-(2-fluoro-5-nitro-phenyl)-3-hydroxy-1-methyl-3-phenyl-propyl]-amide",C[C@](C[C@@H](C1=CC=CC=C1)O)(C2=C(C=CC(=C2)[N+](=O)[O-])F)N[S@](=O)C(C)(C)C
86660410,"5-(2,2,2-Trifluoro-ethoxy)-pyridine-2-carboxylic acid [4-fluoro-3-((S)-5,7,7-trimethyl-3-thioxo-[1,4]oxazepan-5-yl)-phenyl]-amide",C[C@]1(CC(OCC(=S)N1)(C)C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)OCC(F)(F)F)F
86660422,"5-(2,2,2-Trifluoro-ethoxy)-pyridine-2-carboxylic acid [3-((1SR,7RS)-3-thioxo-5-oxa-2-aza-bicyclo[5.1.0]oct-1-yl)-phenyl]-amide",C1C2C1(NC(=S)COC2)C3=CC(=CC=C3)NC(=O)C4=NC=C(C=C4)OCC(F)(F)F
86660894,Fmoc-Hydroxy Amide L-Proline,C1C[C@H](NC1)C(=O)O.C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)N[O-]
86660926,"rac-(2R,3S,4R,5S)-3-(3-chloro-2-fluoro-phenyl)-4-(4-chloro-2-fluoro-phenyl)-4-cyano-5-(2,2-dimethyl-propyl)-1-formyl-pyrrolidine-2-carboxylic acid ((S)-3,4-dihydroxy-butyl)-amide",CC(C)(C)CC1C(C(C(N1C=O)C(=O)NCC[C@@H](CO)O)C2=C(C(=CC=C2)Cl)F)(C#N)C3=C(C=C(C=C3)Cl)F
86660930,"rac-(2R,3S,4R,5S)-3-(3-chloro-2-fluoro-phenyl)-4-(4-chloro-2-fluoro-phenyl)-4-cyano-5-(4-hydroxy-2,2-dimethyl-butyl)-pyrrolidine-2-carboxylic acid [2-((S)-2,2-dimethyl-[1,3]dioxolan-4-yl)-ethyl]-amide",CC1(OC[C@@H](O1)CCNC(=O)C2C(C(C(N2)CC(C)(C)CCO)(C#N)C3=C(C=C(C=C3)Cl)F)C4=C(C(=CC=C4)Cl)F)C
86660934,"rac-(2R,3S,4R,5S)-3-(3-chloro-2-fluoro-phenyl)-4-(4-chloro-2-fluoro-phenyl)-4-cyano-1-cyclopropylmethyl-5-(2,2-dimethyl-propyl)-pyrrolidine-2-carboxylic acid {1-[2-methyl-2-((R)-1-oxiranylmethoxy)-propyl]-1H-pyrazol-3-yl}-amide",CC(C)(C)CC1C(C(C(N1CC2CC2)C(=O)NC3=NN(C=C3)CC(C)(C)OC[C@H]4CO4)C5=C(C(=CC=C5)Cl)F)(C#N)C6=C(C=C(C=C6)Cl)F
86661318,"3,6-Dichloro-pyridazine-4-carboxylic acid {2-[3-(3-fluoro-benzyl)-ureido]-thiazol-4-ylmethyl}-methyl-amide",CN(CC1=CSC(=N1)NC(=O)NCC2=CC(=CC=C2)F)C(=O)C3=CC(=NN=C3Cl)Cl
86661322,6-Hydroxy-3-methyl-pyridazine-4-carboxylic acid {2-[3-(3-fluoro-benzyl)-ureido]-thiazol-4-ylmethyl}-methyl-amide,CC1=NNC(=O)C=C1C(=O)N(C)CC2=CSC(=N2)NC(=O)NCC3=CC(=CC=C3)F
86661374,"Pyrazolo[1,5-a]pyrimidine-3-carboxylic acid {5-chloro-2-[3-(2,2,2-trifluoro-acetylamino)-pyrrolidin-1-yl]-phenyl}-amide",C1CN(CC1NC(=O)C(F)(F)F)C2=C(C=C(C=C2)Cl)NC(=O)C3=C4N=CC=CN4N=C3
